,Symbol,Corp. Title,TSE URL,Group Name
798,غاذر,کشت‌وصنعت‌پیاذر (غاذر),http://tsetmc.com/Loader.aspx?ParTree=151311&i=35158826900216508,محصولات غذايي و آشاميدني به جز قند و شكر
799,ولملت,واسپاری ملت (ولملت),http://tsetmc.com/Loader.aspx?ParTree=151311&i=11403770140000603,ساير واسطه گريهاي مالي
800,قنقشح,ح . قند نقش جهان (قنقشح),http://tsetmc.com/Loader.aspx?ParTree=151311&i=36209883286223850,قند و شكر
801,خکارح,ح.ایرکا پارت صنعت (خکارح),http://tsetmc.com/Loader.aspx?ParTree=151311&i=44678870441030319,خودرو و ساخت قطعات
802,شکربن,کربن‌ ایران‌ (شکربن),http://tsetmc.com/Loader.aspx?ParTree=151311&i=27308217070238237,محصولات شيميايي
803,فنفتح,ح . صنایع تجهیزات نفت (فنفتح),http://tsetmc.com/Loader.aspx?ParTree=151311&i=15868116507376197,فلزات اساسي
804,غپاکح,ح . لبنیات‌ پاک‌ (غپاکح),http://tsetmc.com/Loader.aspx?ParTree=151311&i=6544645716121372,محصولات غذايي و آشاميدني به جز قند و شكر
805,شغدیر,پتروشیمی غدیر (شغدیر),http://tsetmc.com/Loader.aspx?ParTree=151311&i=21772258644715569,محصولات شيميايي
806,البرز,بیمه البرز (البرز),http://tsetmc.com/Loader.aspx?ParTree=151311&i=70270965300262393,بيمه وصندوق بازنشستگي به جزتامين اجتماعي
807,سشرقح,ح . سیمان‌ شرق‌ (سشرقح),http://tsetmc.com/Loader.aspx?ParTree=151311&i=4351174618872221,سيمان، آهك و گچ
808,آریان,سرمایه گذاری پارس آریان (آریان),http://tsetmc.com/Loader.aspx?ParTree=151311&i=6506179926371994,سرمايه گذاريها
809,وخاور,بانک خاورمیانه (وخاور),http://tsetmc.com/Loader.aspx?ParTree=151311&i=47333458678352378,بانكها و موسسات اعتباري
810,ثشرقح,ح. سرمایه گذاری مسکن شمال شرق (ثشرقح),http://tsetmc.com/Loader.aspx?ParTree=151311&i=35030544513071961,انبوه سازي، املاك و مستغلات
811,کهمدا,شیشه‌ همدان‌ (کهمدا),http://tsetmc.com/Loader.aspx?ParTree=151311&i=67206358287598044,ساير محصولات كاني غيرفلزي
812,سفاسیت,فارسیت‌ اهواز (سفاسیت),http://tsetmc.com/Loader.aspx?ParTree=151311&i=20603404633598318,ساير محصولات كاني غيرفلزي
813,وپخش,داروپخش‌ (هلدینگ‌ (وپخش),http://tsetmc.com/Loader.aspx?ParTree=151311&i=7183333492448248,مواد و محصولات دارويي
814,قپیراح,ح . قندپیرانشهر (قپیراح),http://tsetmc.com/Loader.aspx?ParTree=151311&i=42230292145842208,قند و شكر
815,قپیرا,فرآورده‌های‌غدایی‌وقندپیرانشهر (قپیرا),http://tsetmc.com/Loader.aspx?ParTree=151311&i=67030488744129337,قند و شكر
816,شفنح,ح . پتروشیمی فناوران (شفنح),http://tsetmc.com/Loader.aspx?ParTree=151311&i=55622199783443721,محصولات شيميايي
817,لخزر,پارس‌ خزر (لخزر),http://tsetmc.com/Loader.aspx?ParTree=151311&i=65414507129586385,ماشين آلات و تجهيزات
818,18719101,اوراق مشارکت ایران‌ خودرو (18719101),http://tsetmc.com/Loader.aspx?ParTree=151311&i=62616504891233280,خودرو و ساخت قطعات
819,غناب,روغن‌ نباتی‌ ناب (غناب),http://tsetmc.com/Loader.aspx?ParTree=151311&i=42470251469508137,محصولات غذايي و آشاميدني به جز قند و شكر
820,پکویر,کویر تایر (پکویر),http://tsetmc.com/Loader.aspx?ParTree=151311&i=7235435095059069,لاستيك و پلاستيك
821,ثشاهد,سرمایه‌ گذاری‌ شاهد (ثشاهد),http://tsetmc.com/Loader.aspx?ParTree=151311&i=63481599728522324,انبوه سازي، املاك و مستغلات
822,دفراح,ح . فرآورده‌های‌ تزریقی‌ (دفراح),http://tsetmc.com/Loader.aspx?ParTree=151311&i=54711449369613330,مواد و محصولات دارويي
823,میدکوح,ح.توسعه م وص.معدنی خاورمیانه (میدکوح),http://tsetmc.com/Loader.aspx?ParTree=151311&i=18733719742989734,فلزات اساسي
824,شپاکسا,پاکسان‌ (شپاکسا),http://tsetmc.com/Loader.aspx?ParTree=151311&i=11622051128546106,محصولات شيميايي
825,آگاس,صندوق س.هستی بخش آگاه,http://tsetmc.com/Loader.aspx?ParTree=151311&i=33887145736684266,صندوق سرمايه گذاري قابل معامله
826,وصناح,ح . ‌گروه‌صنایع‌بهشهرایران‌ (وصناح),http://tsetmc.com/Loader.aspx?ParTree=151311&i=15406006540387078,سرمايه گذاريها
827,فجام,جام‌دارو (فجام),http://tsetmc.com/Loader.aspx?ParTree=151311&i=30765727085936322,ساخت محصولات فلزي
828,وسالت,بانک قرض الحسنه رسالت (وسالت),http://tsetmc.com/Loader.aspx?ParTree=151311&i=23175320865252772,بانكها و موسسات اعتباري
829,دالبر,البرزدارو (دالبر),http://tsetmc.com/Loader.aspx?ParTree=151311&i=60451823714332895,مواد و محصولات دارويي
830,وسکرشا,س.سهام عدالت استان کرمانشاه (وسکرشا),http://tsetmc.com/Loader.aspx?ParTree=151311&i=59462881877083131,سرمايه گذاريها
831,تپمپیح,ح . پمپ‌ سازی‌ ایران‌ (تپمپیح),http://tsetmc.com/Loader.aspx?ParTree=151311&i=47931755217693300,ماشين آلات و تجهيزات
832,فزرین,زرین معدن آسیا (فزرین),http://tsetmc.com/Loader.aspx?ParTree=151311&i=43716452378323683,فلزات اساسي
833,سفاسی,شرکت فارسیت اهواز (سفاسی),http://tsetmc.com/Loader.aspx?ParTree=151311&i=34721884030854211,ساير محصولات كاني غيرفلزي
834,وبوعلیح,ح . سرمایه‌گذاری‌بوعلی‌ (وبوعلیح),http://tsetmc.com/Loader.aspx?ParTree=151311&i=23185568638908069,سرمايه گذاريها
835,نمرینوح,ح . ایران‌ مرینوس‌ (نمرینوح),http://tsetmc.com/Loader.aspx?ParTree=151311&i=2855515398698068,منسوجات
836,وصنا,گروه‌صنایع‌بهشهرایران‌ (وصنا),http://tsetmc.com/Loader.aspx?ParTree=151311&i=46982154647719707,سرمايه گذاريها
837,غچین,کشت‌ و صنعت‌ چین‌ چین (غچین),http://tsetmc.com/Loader.aspx?ParTree=151311&i=44850033148208596,محصولات غذايي و آشاميدني به جز قند و شكر
838,قستونح,ح . قند بیستون‌ (قستونح),http://tsetmc.com/Loader.aspx?ParTree=151311&i=54071352171589816,قند و شكر
839,فساز,لوله‌سازی‌اهواز (فساز),http://tsetmc.com/Loader.aspx?ParTree=151311&i=62620182261149083,فلزات اساسي
840,فخاس,فولاد خراسان (فخاس),http://tsetmc.com/Loader.aspx?ParTree=151311&i=4733285133017464,فلزات اساسي
841,امیدح,ح . تامین سرمایه امید (امیدح),http://tsetmc.com/Loader.aspx?ParTree=151311&i=45104299259467366,فعاليتهاي كمكي به نهادهاي مالي واسط
842,کچینیح,ح . چینی‌ ایران (کچینیح),http://tsetmc.com/Loader.aspx?ParTree=151311&i=44034797904823034,كاشي و سراميك
843,برکت,گروه دارویی برکت (برکت),http://tsetmc.com/Loader.aspx?ParTree=151311&i=34557241988629814,مواد و محصولات دارويي
844,ثعتما,س. ساختمانی اعتماد گستر (ثعتما),http://tsetmc.com/Loader.aspx?ParTree=151311&i=64707090254488560,انبوه سازي، املاك و مستغلات
845,وسپه,سرمایه‌گذاری‌ سپه‌ (وسپه),http://tsetmc.com/Loader.aspx?ParTree=151311&i=2328862017676109,سرمايه گذاريها
846,وهامون,سرمایه گذاری هامون صبا (وهامون),http://tsetmc.com/Loader.aspx?ParTree=151311&i=19348717261145458,سرمايه گذاريها
847,ونیکی,سرمایه‌گذاری‌ ملی‌ایران‌ (ونیکی),http://tsetmc.com/Loader.aspx?ParTree=151311&i=25336820825905643,شركتهاي چند رشته اي صنعتي
848,رمپنا,گروه مپنا (سهامی عام) (رمپنا),http://tsetmc.com/Loader.aspx?ParTree=151311&i=67126881188552864,خدمات فني و مهندسي
849,غپآذر,شیر پگاه آذربایجان شرقی (غپآذر),http://tsetmc.com/Loader.aspx?ParTree=151311&i=45518744711972166,محصولات غذايي و آشاميدني به جز قند و شكر
850,سامان,بانک سامان (سامان),http://tsetmc.com/Loader.aspx?ParTree=151311&i=38179358042686391,بانكها و موسسات اعتباري
851,لازماح,ح.کارخانه های صنعتی آزمایش (لازماح),http://tsetmc.com/Loader.aspx?ParTree=151311&i=28748463035212388,ماشين آلات و تجهيزات
852,فبیراح,ح.بسته‌ بندی‌ ایران‌ (فبیراح),http://tsetmc.com/Loader.aspx?ParTree=151311&i=23628442955387175,ساخت محصولات فلزي
853,سپاها,سیمان‌سپاهان‌ (سپاها),http://tsetmc.com/Loader.aspx?ParTree=151311&i=35669480110084448,سيمان، آهك و گچ
854,شرنگی,شیمیایی رنگین (شرنگی),http://tsetmc.com/Loader.aspx?ParTree=151311&i=40025799067544201,محصولات شيميايي
855,لبهمنح,ح . تولیدی‌ بهمن‌ (لبهمنح),http://tsetmc.com/Loader.aspx?ParTree=151311&i=25524501289667446,ماشين آلات و تجهيزات
856,کطبسح,ح . ذغال‌سنگ‌ نگین‌ ط‌بس‌ (کطبسح),http://tsetmc.com/Loader.aspx?ParTree=151311&i=10168197471714005,استخراج زغال سنگ
857,بموتو,موتوژن‌ (بموتو),http://tsetmc.com/Loader.aspx?ParTree=151311&i=22086876724551482,ماشين آلات و دستگاه‌هاي برقي
858,دلقماح,ح . دارویی‌ لقمان‌ (دلقماح),http://tsetmc.com/Loader.aspx?ParTree=151311&i=66766792660974984,مواد و محصولات دارويي
859,رانفور,خدمات‌انفورماتیک‌ (رانفور),http://tsetmc.com/Loader.aspx?ParTree=151311&i=40505767672724777,رايانه و فعاليت‌هاي وابسته به آن
860,وتوصا,گروه س توسعه صنعتی ایران (وتوصا),http://tsetmc.com/Loader.aspx?ParTree=151311&i=2944500421562364,سرمايه گذاريها
861,فلامیح,ح . لامیران‌ (فلامیح),http://tsetmc.com/Loader.aspx?ParTree=151311&i=33658726815807637,ساخت محصولات فلزي
862,بکامح,ح.کارخانجات تولیدی شهید قندی (بکامح),http://tsetmc.com/Loader.aspx?ParTree=151311&i=65266756318187150,ماشين آلات و دستگاه‌هاي برقي
863,تملت,تامین سرمایه بانک ملت (تملت),http://tsetmc.com/Loader.aspx?ParTree=151311&i=11129387075131725,فعاليتهاي كمكي به نهادهاي مالي واسط
864,سغربح,ح . سیمان‌غرب‌ (سغربح),http://tsetmc.com/Loader.aspx?ParTree=151311&i=65932581790240568,سيمان، آهك و گچ
865,داسوهح,ح . داروسازی‌ اسوه‌ (داسوهح),http://tsetmc.com/Loader.aspx?ParTree=151311&i=11936058301634784,مواد و محصولات دارويي
866,سپر,صندوق س سپر سرمایه بیدار,http://tsetmc.com/Loader.aspx?ParTree=151311&i=17226661368470120,صندوق سرمايه گذاري قابل معامله
867,کلوندح,ح . کاشی‌ الوند (کلوندح),http://tsetmc.com/Loader.aspx?ParTree=151311&i=45727447257267582,كاشي و سراميك
868,وسیزد,شرکت س استان یزد (وسیزد),http://tsetmc.com/Loader.aspx?ParTree=151311&i=63570910379296908,سرمايه گذاريها
869,دکیمی,کیمیدارو (دکیمی),http://tsetmc.com/Loader.aspx?ParTree=151311&i=20024911381434086,مواد و محصولات دارويي
870,سقاین,سیمان‌ قائن‌ (سقاین),http://tsetmc.com/Loader.aspx?ParTree=151311&i=60654872678917533,سيمان، آهك و گچ
871,قشیرح,ح.قند شیروان قوچان و بجنورد (قشیرح),http://tsetmc.com/Loader.aspx?ParTree=151311&i=48367810585819465,قند و شكر
872,جهرم,پتروشیمی جهرم (جهرم),http://tsetmc.com/Loader.aspx?ParTree=151311&i=49674915481184052,محصولات شيميايي
873,چافستح,ح . افست‌ (چافستح),http://tsetmc.com/Loader.aspx?ParTree=151311&i=26972528518663385,انتشار، چاپ و تكثير
874,شپارس,بین‌ المللی‌ محصولات‌  پارس‌ (شپارس),http://tsetmc.com/Loader.aspx?ParTree=151311&i=61102694810476197,محصولات شيميايي
875,شپلیح,ح . پلی اکریل ایران (شپلیح),http://tsetmc.com/Loader.aspx?ParTree=151311&i=62976078864310826,محصولات شيميايي
876,شیرازح,ح . پتروشیمی‌شیراز (شیرازح),http://tsetmc.com/Loader.aspx?ParTree=151311&i=19717343975708874,محصولات شيميايي
877,اطلس,صندوق س.توسعه اندوخته آینده,http://tsetmc.com/Loader.aspx?ParTree=151311&i=11427939669935844,صندوق سرمايه گذاري قابل معامله
878,بسویچح,ح . پارس‌سویچ‌ (بسویچح),http://tsetmc.com/Loader.aspx?ParTree=151311&i=23484847504768205,ماشين آلات و دستگاه‌هاي برقي
879,کاماح,ح . باما (کاماح),http://tsetmc.com/Loader.aspx?ParTree=151311&i=58330599921175874,استخراج كانه هاي فلزي
880,سیلامح,ح . سیمان‌ ایلام‌ (سیلامح),http://tsetmc.com/Loader.aspx?ParTree=151311&i=48993230008229282,سيمان، آهك و گچ
881,پسهند,صنایع‌ لاستیکی‌  سهند (پسهند),http://tsetmc.com/Loader.aspx?ParTree=151311&i=10120557300120078,لاستيك و پلاستيك
882,غشهدح,ح . شهد ایران‌ (غشهدح),http://tsetmc.com/Loader.aspx?ParTree=151311&i=36771749618541632,محصولات غذايي و آشاميدني به جز قند و شكر
883,پارند,صندوق س. پارند پایدار سپهر (پارند),http://tsetmc.com/Loader.aspx?ParTree=151311&i=70595828753641750,صندوق سرمايه گذاري قابل معامله
884,پدناح,ح . تولیدی‌لاستیک‌دنا (پدناح),http://tsetmc.com/Loader.aspx?ParTree=151311&i=13119207966484500,لاستيك و پلاستيك
885,وساشرقی,شرکت س استان آذربایجان شرقی (وساشرقی),http://tsetmc.com/Loader.aspx?ParTree=151311&i=65774725600261203,سرمايه گذاريها
886,فپارس,آلومینیم‌ پارس‌ (فپارس),http://tsetmc.com/Loader.aspx?ParTree=151311&i=8559354261956680,فلزات اساسي
887,مدارانح,ح . داده‌پردازی‌ایران‌ (مدارانح),http://tsetmc.com/Loader.aspx?ParTree=151311&i=12639781184165880,رايانه و فعاليت‌هاي وابسته به آن
